bv_id,year,net_assets_th_gbp
GB09431599,2016,-1367.696
GB09431599,2017,6042.255
GB09431599,2018,5879.0
GB09431640,2015,-38.672
GB09431640,2016,-196.624
GB09431640,2017,-183.737
GB09431640,2018,-243.485
GB09431650,2016,0.188
GB09431650,2017,0.101
GB09431650,2018,0.138
GB09431650,2019,0.104
GB09431653,2016,0.372
GB09431653,2017,3.834
GB09431653,2018,3.977
GB09431653,2019,5.271
GB09431664,2016,3.7
GB09431664,2017,1.0
GB09431664,2018,0.141
GB09431723,2015,0.2
GB09431723,2016,-3.31
GB09431723,2017,-3.609
GB09431731,2016,-35.818
GB09431731,2017,-66.922
GB09431731,2018,-75.668
GB09431731,2019,-76.859
GB09431798,2015,0.001
GB09431807,2016,0.008
GB09431807,2017,0.009
GB09431807,2018,1.859
GB09431807,2019,5.99
GB09431817,2016,1.452
GB09431817,2017,1.4
GB09431817,2018,1.2
GB09431864,2016,0.534
GB09431864,2017,-0.316
GB09431864,2018,0.1
GB09431877,2016,0.203
GB09431877,2017,14.832
GB09431877,2018,9.402
GB09431877,2019,2.145
GB09431952,2016,0.303
GB09431952,2017,7.296
GB09431952,2018,7.043
GB09431952,2019,3.967
GB09432005,2016,15.58
GB09432005,2017,0.99
GB09432005,2018,1.77
GB09432005,2019,0.066
GB09432063,2016,5.797
GB09432063,2017,12.625
GB09432063,2018,7.571
GB09432063,2019,0.044
GB09432067,2016,0.249
GB09432076,2016,-0.447
GB09432076,2017,0.892
GB09432076,2018,-29.231
GB09432076,2019,-27.002
GB09432119,2016,-1.833
GB09432119,2017,-0.611
GB09432119,2018,-2.423
GB09432158,2016,0.604
GB09432158,2017,1.062
GB09432158,2018,0.574
GB09432158,2019,5.965
GB09432173,2016,0.347
GB09432173,2017,18.015
GB09432173,2018,18.803
GB09432173,2019,15.579
GB09432206,2016,0.002
GB09432206,2017,0.002
GB09432206,2018,0.002
GB09432206,2019,0.002
GB09432208,2016,1.407
GB09432208,2017,1.989
GB09432208,2018,2.167
GB09432245,2016,4.823
GB09432245,2017,3.723
GB09432245,2018,-0.591
GB09432245,2019,0.76
GB09432279,2016,0.001
GB09432279,2017,0.001
GB09432279,2018,0.001
GB09432279,2019,0.001
GB09432282,2016,-0.43
GB09432282,2017,0.289
GB09432282,2018,0.1
GB09432299,2016,3.787
GB09432299,2017,4.29
GB09432299,2018,3.502
GB09432299,2019,0.218
GB09432303,2016,0.353
GB09432303,2017,0.895
GB09432303,2018,0.712
GB09432303,2019,7.412
GB09432352,2016,0.679
GB09432352,2017,0.649
GB09432352,2018,0.001
GB09432352,2019,0.001
GB09432372,2016,0.001
GB09432372,2017,-1.186
GB09432372,2018,-7.278
GB09432372,2019,-7.62
GB09432387,2016,4.356
GB09432387,2017,0.959
GB09432387,2018,2.38
GB09432439,2016,1.192
GB09432439,2017,-0.431
GB09432439,2018,-0.744
GB09432439,2019,-0.729
GB09432479,2016,-21.0
GB09432479,2017,106.0
GB09432479,2018,567.0
GB09432479,2019,1070.0
GB09432514,2015,-7.015
GB09432514,2016,-7.841
GB09432514,2017,-10.594
GB09432514,2018,-14.399
GB09432521,2016,-44.942
GB09432521,2017,-73.892
GB09432521,2018,-115.894
GB09432521,2019,-183.687
GB09432543,2016,-0.041
GB09432543,2017,9.02
GB09432543,2018,8.306
GB09432543,2019,6.263
GB09432579,2016,-275.176
GB09432579,2017,-279.098
GB09432579,2018,-279.638
GB09432579,2019,-280.178
GB09432609,2016,1.0
GB09432609,2017,1.0
GB09432609,2018,0.001
GB09432622,2016,0.396
GB09432622,2017,-0.424
GB09432622,2018,0.129
GB09432628,2016,-0.477
GB09432628,2017,-0.893
GB09432628,2018,-0.92
GB09432628,2019,-2.666
GB09432679,2016,0.001
GB09432679,2017,0.001
GB09432679,2018,-6.367
GB09432679,2019,-16.866
GB09432696,2016,0.001
GB09432696,2017,0.001
GB09432696,2018,0.001
GB09432696,2019,0.001
GB09432699,2018,0.03
GB09432699,2019,0.03
GB09432703,2016,2.15
GB09432703,2017,13.497
GB09432703,2018,12.11
GB09432703,2019,18.594
GB09432753,2016,-280.183
GB09432753,2017,272.693
GB09432753,2018,772.157
GB09432753,2019,586.048
GB09432763,2016,0.077
GB09432763,2017,3.581
GB09432763,2018,6.151
GB09432763,2019,4.071
GB09432765,2016,1.208
GB09432765,2017,2.769
GB09432765,2018,5.427
GB09432765,2019,5.389
GB09432815,2016,0.164
GB09432815,2017,17.429
GB09432815,2018,46.233
GB09432815,2019,93.809
GB09432818,2016,0.001
GB09432818,2017,0.003
GB09432818,2018,0.003
GB09432818,2019,0.003
GB09432856,2015,0.001
GB09432856,2016,462.0
GB09432856,2017,6716.0
GB09432856,2018,4499.0
GB09432921,2016,3.085
GB09432921,2017,2.309
GB09432921,2018,0.626
GB09432921,2019,1.705
GB09432937,2016,2.419
GB09432937,2017,9.789
GB09432937,2018,10.0
GB09432937,2019,10.05
GB09432951,2016,-0.623
GB09432951,2017,-1.082
GB09432951,2018,-2.106
GB09432951,2019,0.862
GB09433085,2016,0.315
GB09433085,2017,15.537
GB09433085,2018,19.678
GB09433085,2019,6.286
GB09433099,2016,1.209
GB09433099,2017,0.031
GB09433099,2018,1.123
GB09433099,2019,1.056
GB09433115,2016,9.243
GB09433115,2017,8.091
GB09433115,2018,2.019
GB09433115,2019,10.754
GB09433117,2015,-88.078
GB09433117,2016,-176.919
GB09433117,2017,-172.03
GB09433117,2018,39.918
GB09433205,2016,-0.057
GB09433205,2017,0.57
GB09433205,2018,0.575
GB09433205,2019,-10.159
GB09433295,2016,8.992
GB09433295,2017,12.805
GB09433295,2018,2.921
GB09433295,2019,2.004
GB09433350,2016,-121.228
GB09433350,2017,-217.276
GB09433350,2018,-252.425
GB09433350,2019,-266.708
GB09433373,2016,6.855
GB09433373,2017,1.63
GB09433373,2018,-0.299
GB09433377,2016,-1.631
GB09433377,2017,-0.008
GB09433377,2018,-0.406
GB09433377,2019,-1.089
GB09433420,2016,0.115
GB09433420,2017,1.701
GB09433420,2018,1.517
GB09433420,2019,6.558
GB09433433,2016,1.252
GB09433433,2017,39.333
GB09433433,2018,15.053
GB09433433,2019,22.541
GB09433506,2016,0.124
GB09433506,2017,0.291
GB09433506,2018,4.237
GB09433506,2019,4.492
GB09433690,2016,2.494
GB09433690,2017,6.352
GB09433690,2018,6.376
GB09433690,2019,3.887
GB09433738,2016,0.164
GB09433738,2017,0.478
GB09433738,2018,1.244
GB09433738,2019,0.38
GB09433742,2015,-1482.454
GB09433742,2016,-1930.26
GB09433742,2017,-1003.144
GB09433742,2018,-2086.799
GB09433771,2016,0.91
GB09433771,2017,0.975
GB09433771,2018,0.605
GB09433771,2019,0.556
GB09433826,2016,5.889
GB09433826,2017,-0.28
GB09433826,2018,-0.228
GB09433826,2019,-0.228
GB09433849,2016,1.731
GB09433849,2017,0.032
GB09433849,2018,-3.057
GB09433849,2019,1.056
GB09433851,2016,0.126
GB09433851,2017,0.096
GB09433851,2018,0.477
GB09433851,2019,0.087
GB09433863,2016,0.165
GB09433863,2017,0.146
GB09433863,2018,-9.117
GB09433863,2019,0.249
GB09433865,2016,2.005
GB09433865,2017,8.742
GB09433865,2018,5.512
GB09433865,2019,29.619
GB09433912,2016,0.715
GB09433912,2017,1.842
GB09433912,2018,4.424
GB09433912,2019,21.466
GB09433935,2016,7.553
GB09433935,2017,8.628
GB09433935,2018,0.166
GB09433935,2019,0.03
GB09433943,2017,-2.58
GB09433943,2018,12.112
GB09433943,2019,8.0
GB09433970,2015,0.001
GB09433970,2016,0.001
GB09433970,2017,0.001
GB09433970,2018,0.001
GB09433970,2019,0.001
GB09433972,2016,0.066
GB09433972,2017,0.118
GB09433972,2018,2.336
GB09433972,2019,0.251
GB09433985,2016,-0.109
GB09433985,2017,7.642
GB09433985,2018,17.75
GB09433985,2019,28.192
GB09434020,2016,0.218
GB09434020,2017,0.393
GB09434020,2018,0.912
GB09434020,2019,2.115
GB09434029,2015,-4.132
GB09434029,2016,5.066
GB09434029,2017,5.066
GB09434029,2018,5.066
GB09434048,2016,0.402
GB09434048,2017,15.08
GB09434048,2018,-0.967
GB09434048,2019,-21.5
GB09434059,2016,1.036
GB09434059,2017,4.04
GB09434059,2018,4.435
GB09434059,2019,5.347
GB09434140,2016,0.892
GB09434140,2017,2.718
GB09434140,2018,2.85
GB09434140,2019,0.898
GB09434143,2016,0.0
GB09434143,2017,0.038
GB09434143,2018,-5.003
GB09434143,2019,-5.05
GB09434166,2016,0.01
GB09434166,2017,-4.981
GB09434166,2018,6.921
GB09434166,2019,-11.0
GB09434174,2016,0.011
GB09434174,2017,0.01
GB09434174,2018,0.01
GB09434174,2019,0.01
GB09434216,2016,-4.547
GB09434216,2017,0.047
GB09434216,2018,0.062
GB09434216,2019,1.898
GB09434226,2016,4.934
GB09434226,2017,-0.36
GB09434226,2018,-0.48
GB09434226,2019,19.101
GB09434314,2016,0.017
GB09434314,2017,0.635
GB09434314,2018,9.074
GB09434314,2019,0.601
GB09434315,2016,1.871
GB09434315,2017,2.432
GB09434315,2018,2.413
GB09434315,2019,3.305
GB09434333,2016,0.186
GB09434333,2017,0.132
GB09434333,2018,0.114
GB09434333,2019,0.213
GB09434340,2016,4.709
GB09434340,2017,1.192
GB09434340,2018,0.139
GB09434348,2016,0.1
GB09434348,2017,0.1
GB09434348,2018,76.6
GB09434351,2016,1.243
GB09434351,2017,8.195
GB09434351,2018,2.857
GB09434351,2019,0.001
GB09434384,2016,-4.601
GB09434384,2017,-3.941
GB09434384,2018,2.595
GB09434384,2019,1.833
GB09434422,2016,0.001
GB09434422,2017,9.343
GB09434422,2018,2.76
GB09434445,2016,0.649
GB09434445,2017,0.749
GB09434445,2018,2.481
GB09434445,2019,2.481
GB09434459,2016,0.084
GB09434459,2017,0.64
GB09434459,2018,0.144
GB09434459,2019,5.39
GB09434485,2016,0.1
GB09434485,2017,0.1
GB09434485,2018,-3.802
GB09434485,2019,-4.962
GB09434531,2016,79.252
GB09434531,2017,85.578
GB09434531,2018,40.536
GB09434531,2019,0.541
GB09434546,2016,-0.417
GB09434546,2017,6.678
GB09434546,2018,-6.196
GB09434546,2019,-7.234
GB09434547,2016,4.476
GB09434547,2017,2.502
GB09434547,2018,0.318
GB09434552,2016,0.244
GB09434552,2017,1.079
GB09434552,2018,0.655
GB09434552,2019,0.447
GB09434580,2016,0.001
GB09434580,2017,1443.094
GB09434580,2018,1445.733
GB09434580,2019,-479.586
GB09434638,2016,0.1
GB09434638,2017,0.1
GB09434638,2018,0.1
GB09434638,2019,0.1
GB09434688,2016,16.01
GB09434688,2017,9.387
GB09434688,2018,2.93
GB09434688,2019,0.835
GB09434714,2016,-0.104
GB09434714,2017,-0.239
GB09434714,2018,-15.061
GB09434716,2016,-543.195
GB09434716,2017,-676.27
GB09434716,2018,-1120.799
GB09434716,2019,-2081.716
GB09434732,2016,2.564
GB09434732,2017,0.412
GB09434732,2018,2.619
GB09434732,2019,0.001
GB09434753,2016,2.859
GB09434753,2017,-5.022
GB09434753,2018,-5.009
GB09434753,2019,-3.18
GB09434781,2016,4.162
GB09434781,2017,0.264
GB09434781,2018,2.801
GB09434781,2019,4.99
GB09434802,2015,1.572
GB09434802,2016,3.079
GB09434802,2017,4.342
GB09434802,2018,6.012
GB09434802,2019,-1.175
GB09434803,2016,0.001
GB09434803,2018,3.816
GB09434803,2019,1.68
GB09434819,2016,-4145.0
GB09434819,2017,-511.0
GB09434819,2018,39336.0
GB09434819,2019,26993.0
GB09434841,2015,-1.387
GB09434841,2016,-1.387
GB09434841,2017,19.206
GB09434841,2018,0.002
GB09434847,2016,-15.836
GB09434847,2017,-20.564
GB09434847,2018,-28.114
GB09434847,2019,-37.46
GB09434885,2016,1.328
GB09434885,2017,5.041
GB09434885,2018,5.041
GB09434961,2016,0.001
GB09434961,2017,-0.034
GB09434961,2018,3.907
GB09434961,2019,1.841
GB09434971,2015,-92.285
GB09434971,2016,-198.75
GB09434971,2017,-2.521
GB09434971,2018,134.867
GB09435005,2016,-1.111
GB09435005,2017,0.191
GB09435005,2018,5.863
GB09435005,2019,2.927
GB09435011,2015,0.001
GB09435011,2016,-51.726
GB09435011,2017,-268.738
GB09435011,2018,-919.253
GB09435078,2016,-133.722
GB09435078,2017,-234.18
GB09435078,2018,-313.743
GB09435078,2019,-356.925
GB09435090,2016,1.496
GB09435090,2017,0.799
GB09435090,2018,4.511
GB09435090,2019,12.917
GB09435120,2016,-0.215
GB09435120,2017,-0.79
GB09435120,2018,-2.086
GB09435120,2019,-4.24
GB09435123,2016,1.122
GB09435123,2017,1.747
GB09435123,2018,2.074
GB09435123,2019,1.331
GB09435158,2016,0.679
GB09435158,2017,26.219
GB09435158,2018,43.252
GB09435158,2019,41.863
GB09435174,2016,-17252.0
GB09435174,2017,-32910.0
GB09435174,2018,-17760.0
GB09435174,2019,18558.0
GB09435195,2016,0.1
GB09435195,2017,0.1
GB09435195,2018,0.1
GB09435280,2016,1.826
GB09435280,2017,15.42
GB09435280,2018,16.908
GB09435280,2019,66.141
GB09435334,2016,0.516
GB09435334,2017,150.0
GB09435334,2018,150.0
GB09435334,2019,150.0
GB09435345,2016,9.2
GB09435345,2017,2.211
GB09435345,2018,-4.632
GB09435345,2019,-2.934
GB09435396,2015,-1726.0
GB09435396,2016,-2913.0
GB09435396,2017,-1960.0
GB09435396,2018,-848.0
GB09435396,2019,-3588.0
GB09435421,2016,-13.056
GB09435421,2017,-4.204
GB09435421,2018,-23.592
GB09435421,2019,-9.426
GB09435428,2016,-6.277
GB09435428,2017,0.3
GB09435428,2018,-4.691
GB09435428,2019,-2.809
GB09435479,2016,-33.083
GB09435479,2017,40.19
GB09435479,2018,44.378
GB09435479,2019,-109.059
GB09435519,2016,-23.624
GB09435519,2017,-61.034
GB09435519,2018,-76.275
GB09435519,2019,-76.349
GB09435659,2016,0.354
GB09435659,2017,0.745
GB09435659,2018,1.143
GB09435659,2019,22.028
GB09435661,2016,-3.318
GB09435661,2017,-14.58
GB09435661,2018,-21.286
GB09435661,2019,-29.158
GB09435747,2016,0.2
GB09435747,2017,-18.53
GB09435747,2018,-40.263
GB09435747,2019,-39.135
GB09435758,2015,0.1
GB09435758,2016,-2.252
GB09435758,2017,-32.322
GB09435758,2018,-194.814
GB09435784,2016,0.294
GB09435784,2017,1.477
GB09435784,2018,2.579
GB09435784,2019,0.009
GB09435786,2016,-43.5
GB09435786,2017,-1.912
GB09435786,2018,5.079
GB09435786,2019,7.959
GB09435898,2016,9.891
GB09435898,2017,14.726
GB09435898,2018,3.652
GB09435898,2019,-5.402
GB09435940,2015,0.002
GB09435940,2016,0.002
GB09435940,2017,0.002
GB09435940,2018,0.002
GB09435940,2019,0.002
GB09435966,2016,20.411
GB09435966,2017,7.567
GB09435966,2018,1.796
GB09435966,2019,8.187
GB09435967,2016,16.123
GB09435967,2017,6.502
GB09435967,2018,0.002
GB09435967,2019,5.487
GB09436004,2015,-4.073
GB09436004,2016,1312.002
GB09436004,2017,3399.567
GB09436004,2018,5076.535
GB09436048,2016,0.689
GB09436048,2017,3.515
GB09436048,2018,6.756
GB09436065,2016,1.137
GB09436065,2017,2.483
GB09436065,2018,8.2
GB09436065,2019,0.124
GB09436077,2016,17.459
GB09436077,2017,3.058
GB09436077,2018,1.561
GB09436087,2016,1.144
GB09436087,2017,3.841
GB09436087,2018,-0.036
GB09436087,2019,9.759
GB09436099,2016,-0.833
GB09436099,2017,-0.833
GB09436099,2018,27.627
GB09436099,2019,2.19
GB09436124,2015,0.001
GB09436124,2016,0.001
GB09436124,2017,0.001
GB09436124,2018,0.544
GB09436215,2016,0.227
GB09436215,2017,0.304
GB09436215,2018,0.313
GB09436215,2019,1.062
GB09436236,2016,-2.676
GB09436236,2017,6.286
GB09436236,2018,52.37
GB09436236,2019,1.249
GB09436239,2016,0.002
GB09436239,2017,0.002
GB09436239,2018,0.002
GB09436239,2019,0.002
GB09436280,2016,2.831
GB09436280,2017,5.183
GB09436280,2018,4.447
GB09436280,2019,-5.437
GB09436283,2015,858.606
GB09436283,2016,-497.748
GB09436283,2017,334.0
GB09436283,2018,0.0
GB09436283,2019,-923.0
GB09436317,2016,2.24
GB09436317,2017,4.944
GB09436317,2018,6.829
GB09436318,2015,1.285
GB09436318,2016,8.313
GB09436318,2017,36.541
GB09436377,2016,23.372
GB09436377,2017,10.555
GB09436377,2018,-0.08
GB09436377,2019,0.001
GB09436464,2016,-3.252
GB09436464,2017,-5.975
GB09436464,2018,-4.58
GB09436464,2019,-1.814
GB09436489,2016,9.594
GB09436489,2017,-1671.735
GB09436489,2018,-1413.411
GB09436490,2016,133.398
GB09436490,2017,-73.246
GB09436490,2018,-360.309
GB09436490,2019,-158.113
GB09436512,2016,3.041
GB09436512,2017,0.289
GB09436512,2018,0.053
GB09436512,2019,0.198
GB09436521,2016,0.108
GB09436521,2017,-0.4
GB09436521,2018,0.419
GB09436527,2016,0.035
GB09436527,2017,0.751
GB09436527,2018,1.662
GB09436527,2019,-0.47
GB09436546,2016,0.0
GB09436546,2017,0.0
GB09436546,2018,28.948
GB09436546,2019,23.19
GB09436559,2016,-6.832
GB09436559,2017,-3.85
GB09436559,2018,1.601
GB09436579,2016,4.779
GB09436579,2017,21.141
GB09436579,2018,9.999
GB09436579,2019,7.407
GB09436660,2016,-7.699
GB09436660,2017,-31.657
GB09436660,2018,-17.887
GB09436660,2019,4.982
GB09436708,2016,26.031
GB09436708,2017,-170.819
GB09436708,2018,-219.03
GB09436708,2019,-1215.969
GB09436735,2016,5.084
GB09436735,2017,2.697
GB09436735,2018,1.051
GB09436735,2019,11.707
GB09436831,2016,0.1
GB09436831,2017,-0.458
GB09436831,2018,-1.643
GB09436831,2019,0.1
GB09436852,2016,-1.285
GB09436852,2017,0.632
GB09436852,2018,-2.369
GB09436867,2016,5.991
GB09436867,2017,6.637
GB09436867,2018,-21.908
GB09436920,2016,0.148
GB09436920,2017,0.483
GB09436920,2018,0.488
GB09436920,2019,0.328
GB09436921,2016,0.576
GB09436921,2017,0.001
GB09436928,2016,4.422
GB09436928,2017,0.042
GB09436928,2018,0.092
GB09436966,2016,7.4
GB09436966,2017,7.821
GB09436966,2018,4.989
GB09436966,2019,-28.519
GB09437123,2016,0.1
GB09437123,2017,24.852
GB09437123,2018,-15.029
GB09437123,2019,18.61
GB09437210,2016,0.002
GB09437210,2017,-0.183
GB09437210,2018,-0.791
GB09437210,2019,-0.505
GB09437239,2016,18.61
GB09437239,2017,19.527
GB09437239,2018,0.163
GB09437330,2016,1.98
GB09437330,2017,1.661
GB09437330,2018,-0.103
GB09437330,2019,0.426
GB09437417,2016,0.1
GB09437417,2017,0.1
GB09437417,2018,0.1
GB09437428,2016,1.557
GB09437428,2017,-0.1
GB09437428,2018,-0.037
GB09437429,2016,2.362
GB09437429,2017,9.019
GB09437429,2018,9.647
GB09437429,2019,10.435
GB09437437,2016,2.293
GB09437437,2017,0.181
GB09437437,2018,0.993
GB09437437,2019,1.235
GB09437443,2016,0.204
GB09437443,2017,0.402
GB09437443,2018,5.5
GB09437443,2019,6.87
GB09437532,2016,0.5
GB09437532,2017,0.501
GB09437532,2018,0.026
GB09437532,2019,0.069
GB09437571,2015,0.001
GB09437571,2016,0.1
GB09437571,2017,0.1
GB09437571,2018,0.1
GB09437574,2015,0.001
GB09437574,2016,0.1
GB09437574,2017,0.1
GB09437574,2018,0.1
GB09437630,2016,2.968
GB09437630,2017,2.313
GB09437630,2018,15.148
GB09437630,2019,2.109
GB09437665,2015,-62.812
GB09437665,2016,-34.741
GB09437665,2017,28.648
GB09437665,2018,51.739
GB09437665,2019,172.379
GB09437681,2016,0.1
GB09437681,2019,0.1
GB09437692,2016,0.721
GB09437692,2017,0.721
GB09437692,2018,0.721
GB09437729,2016,-256.15
GB09437729,2017,-462.026
GB09437729,2018,-962.301
GB09437729,2019,-962.301
GB09437738,2016,1.717
GB09437738,2017,8.764
GB09437738,2018,13.444
GB09437738,2019,14.826
GB09437802,2016,3.994
GB09437802,2017,1.628
GB09437802,2018,1.151
GB09437802,2019,0.356
GB09437849,2016,0.1
GB09437849,2017,0.1
GB09437849,2018,0.1
GB09437849,2019,0.1
GB09437859,2016,0.263
GB09437859,2017,0.351
GB09437859,2018,0.84
GB09437859,2019,1.003
GB09437872,2016,0.194
GB09437872,2017,-0.996
GB09437872,2018,-0.849
GB09437872,2019,-1.405
GB09437961,2016,0.1
GB09437961,2017,0.1
GB09437961,2018,0.1
GB09437979,2016,-68.318
GB09437979,2017,-82.821
GB09437979,2018,-99.216
GB09437979,2019,-235.041
GB09438028,2016,0.001
GB09438028,2017,-284.775
GB09438028,2018,-301.803
GB09438255,2016,-15.709
GB09438255,2017,-15.629
GB09438255,2018,-16.017
GB09438323,2016,-9.354
GB09438323,2017,-44.088
GB09438323,2018,-79.013
GB09438323,2019,-83.033
GB09438577,2015,0.001
GB09438577,2016,570.514
GB09438577,2017,107.491
GB09438577,2018,0.001
GB09438596,2016,0.308
GB09438596,2017,45.342
GB09438596,2018,75.674
GB09438596,2019,86.879
GB09438662,2016,0.001
GB09438662,2017,0.001
GB09438662,2018,1.948
GB09438662,2019,2.634
GB09438682,2016,-692.42
GB09438682,2017,-1629.057
GB09438682,2018,-2674.809
GB09438682,2019,-3341.25
GB09438705,2016,-0.41
GB09438705,2017,41.264
GB09438705,2018,77.047
GB09438732,2016,-23.252
GB09438732,2017,-35.527
GB09438732,2018,-35.374
GB09438732,2019,-37.678
GB09438745,2016,0.009
GB09438745,2017,-24.37
GB09438778,2016,1.584
GB09438778,2017,0.001
GB09438778,2018,3.41
GB09438778,2019,0.301
GB09438820,2015,-46.702
GB09438820,2016,-394.736
GB09438820,2017,-872.47
GB09438820,2018,-1566.379
GB09438822,2016,-2909.359
GB09438822,2017,-151.241
GB09438822,2018,-242.918
GB09438822,2019,11643.128
GB09438841,2016,4.886
GB09438841,2017,0.148
GB09438841,2018,0.149
GB09438841,2019,0.128
GB09438909,2016,1.342
GB09438909,2017,2.364
GB09438909,2018,0.38
GB09438909,2019,41.007
GB09438926,2016,0.001
GB09438926,2017,0.001
GB09438926,2018,0.001
GB09438926,2019,0.001
GB09438953,2016,0.098
GB09438961,2016,-0.64
GB09438961,2017,3.684
GB09438961,2018,4.874
GB09438961,2019,-24.755
GB09438966,2016,-478.561
GB09438966,2017,-729.556
GB09438966,2018,-610.644
GB09439018,2016,1.0
GB09439018,2017,7.412
GB09439018,2018,16.49
GB09439018,2019,24.694
GB09439036,2016,2.33
GB09439036,2017,0.369
GB09439036,2018,0.002
GB09439036,2019,0.002
GB09439054,2016,-0.56
GB09439054,2017,2.359
GB09439054,2018,3.202
GB09439054,2019,3.568
GB09439056,2016,0.562
GB09439056,2017,34.302
GB09439056,2018,53.114
GB09439056,2019,38.851
GB09439103,2016,-21.08
GB09439103,2017,-36.276
GB09439103,2018,-29.457
GB09439103,2019,-24.5
GB09439120,2016,0.2
GB09439120,2017,2.03
GB09439120,2018,2.717
GB09439120,2019,2.041
GB09439137,2016,-24.984
GB09439137,2017,129.408
GB09439137,2018,431.04
GB09439137,2019,0.001
GB09439165,2016,3.831
GB09439165,2017,6.405
GB09439165,2018,0.02
GB09439165,2019,21.458
GB09439222,2016,-4.003
GB09439222,2017,-5.954
GB09439222,2018,-3.521
GB09439222,2019,7.85
GB09439346,2016,-218.612
GB09439346,2017,-414.255
GB09439346,2018,-536.043
GB09439346,2019,-614.826
GB09439349,2016,3.518
GB09439349,2017,3.768
GB09439349,2018,-34.888
GB09439349,2019,-33.038
GB09439363,2016,0.1
GB09439363,2017,0.163
GB09439363,2018,0.012
GB09439363,2019,0.256
GB09439448,2016,0.334
GB09439448,2017,9.662
GB09439448,2018,13.408
GB09439448,2019,19.76
GB09439453,2016,0.641
GB09439453,2017,1.257
GB09439453,2018,0.828
GB09439453,2019,0.68
GB09439467,2016,0.001
GB09439467,2017,0.0
GB09439467,2018,2.232
GB09439467,2019,30.052
GB09439505,2016,3.131
GB09439505,2017,-1.358
GB09439505,2018,-1.67
GB09439505,2019,-1.265
GB09439535,2016,-1.934
GB09439535,2017,0.2
GB09439535,2018,0.006
GB09439535,2019,0.2
GB09439628,2016,2.726
GB09439628,2017,0.551
GB09439628,2018,0.004
GB09439628,2019,2.851
GB09439659,2016,-0.523
GB09439659,2017,-4.784
GB09439659,2018,-4.93
GB09439659,2019,6.868
GB09439692,2015,2.385
GB09439692,2016,15.547
GB09439692,2017,22.349
GB09439748,2016,1.185
GB09439748,2017,0.521
GB09439748,2018,7.341
GB09439748,2019,38.157
GB09439758,2016,0.014
GB09439758,2017,-3.735
GB09439758,2018,8.504
GB09439758,2019,2.329
GB09439765,2016,11.919
GB09439765,2017,13.101
GB09439765,2018,15.905
GB09439765,2019,-1.828
GB09439825,2016,0.853
GB09439825,2017,-0.688
GB09439825,2018,-0.92
GB09439825,2019,1.852
GB09439890,2015,11.072
GB09439890,2016,42.531
GB09439890,2017,-2122.412
GB09439890,2018,-72090.606
GB09439940,2016,0.04
GB09439940,2017,0.004
GB09439940,2018,1.769
GB09439940,2019,1.77
GB09439978,2016,0.884
GB09439978,2017,1.147
GB09439978,2018,18.301
GB09439978,2019,19.697
GB09439994,2015,-17.319
